sentence,label
"I am now of a temper to seek pleasure no more in society, whether in country or town. A sensible man ought to find sufficient company in himself.",pleasure
"The essence of all beautiful art, all great art, is gratitude.",pleasure
"A baby in the house is a well-spring of pleasure, a messenger of peace and love, a resting place for innocence on earth, a link between angels and men.",pleasure
"We are crushed by the notion of time, and the feeling of it, at every moment. There are only two ways to escape and forget this nightmare: pleasure and work. Pleasure consumes us. Work strengthens us. Let us choose.",pleasure
"The journey is just as important as the destination. By immersing myself in the moment on set, I've stopped rushing and now find pleasure in the collaborative process - the characters, the costumes - rather than worrying about the finished product.",pleasure
"When work is a pleasure, life is a joy! When work is a duty, life is slavery.",pleasure
"Man's basic response to pleasure is not satisfaction, but rather craving for more. Hence, no matter what we achieve, it only increases our craving, not our satisfaction.",pleasure
"The greatest pleasure when I started making money was not buying cars or yachts but finding myself able to have as many freshly typed drafts as I possibly could.",pleasure
"To me, the greatest pleasure of writing is not what it's about, but the inner music that words make.",pleasure
"Men may think that the money value of an invention constitutes its reward to the man who loves his work. But... I continue to find my greatest pleasure, and so my reward, in the work that precedes what the world calls success.",pleasure
"Pleasure and action make the hours seem short.",pleasure
"Self-complacency is a pleasure accompanied by the idea of oneself as cause.",pleasure
"Irresponsibility is part of the pleasure of all art; it is the part the schools cannot recognize.",pleasure
"Happiness is not pleasure. It is victory.",pleasure
"Illusions commend themselves to us because they save us pain and allow us to enjoy pleasure instead. We must therefore accept it without complaint when they sometimes collide with a bit of reality and are shattered.",pleasure
"People must feel that the natural world is important and valuable and beautiful and wonderful and an amazement and a pleasure.",pleasure
"Filmmaking, like any other art, is a very profound means of human communication. Beyond the professional pleasure of succeeding or the pain of failing, you do want your film to be seen, to communicate itself to other people.",pleasure
"Love is giving and it has nothing to do with what you receive. Love is about giving to others things that are not owed to you, that don't belong to the other person. That's why true love is never based on a fair exchange like a utilitarian or pleasurable bond.",pleasure
"No social state or laws can ever make men so much alike that education, fortune, and tastes will not place some difference between them. And though different men may sometimes find it their interest to combine for the same purposes, they will never make it their pleasure.",pleasure
"I should say that the most reliable sign of a man or woman's maturity is the harmony, style, joy, and dignity he creates in his marriage, and the pleasure and inspiration he provides for his spouse.",pleasure
"As soon as beauty is sought not from religion and love, but for pleasure, it degrades the seeker.",pleasure
"Food is a fundamental need, a basic right, and a simple pleasure.",pleasure
"The happiest part of a man's life is what he passes lying awake in bed in the morning.",pleasure
"Man is so muddled, so dependent on the things immediately before his eyes, that every day even the most submissive believer can be seen to risk the torments of the afterlife for the smallest pleasure.",pleasure
"Pain filtered in a poem is pleasure.",pleasure
"True love is the love that sometimes follows sensual pleasure: if it does, it is immortal; the other inevitably dies, because it is only a fantasy.",pleasure
"Poetry can do a great many things for people. I mean it can enhance your imagination. It can take you to new places. It can give you this incredible pleasure of language.",pleasure
"Such truth as opposeth no man's profit nor pleasure is to all men welcome.",pleasure
"Enjoy your own dream; enjoy your own principle and Pend your own purest feeling on the heart of a precious lover.",pleasure
"Pain and pleasure, like light and darkness, succeed each other.",pleasure
"Ascetic: a weak person who yields to the temptation of denying himself a pleasure.",pleasure
"The true pleasure is a lonely one.",pleasure
"To make a happy couple, love should be blind, and deaf, and dumb.",pleasure
"Sorrow treads upon the heels of pleasure; married in haste, we may repent at leisure.",pleasure
"Problem solving is hunting. It is savage pleasure and we are born to it.",pleasure
"The greatest pleasure of a dog is that you may make a fool of yourself with him and not only will he not scold you, but he will make a fool of himself too.",pleasure
"I like to compare the holiday season with the way a child listens to a favorite story. The pleasure is in the familiar way the story begins, the anticipation of familiar turns it takes, the familiar moments of suspense, and the familiar climax and ending.",pleasure
"The paradox of life is that the way to miss pleasure is to seek it first. The joys of life are sent from above, and the only way to find them is to follow your duty and your conscience.",pleasure
"Sometimes the art world seems like a religious empire. There are great cathedral galleries and places of pilgrimage where the prized art works are displayed like holy relics, which is a great pleasure on a rainy Sunday afternoon.",pleasure
"I've had the pleasure and the great honor and the great privilege of knowing Elizabeth Taylor for a number of years. You know, you sit down with her, she slings hash, she sits there and cusses like a sailor, and she's hilarious.",pleasure
"In France, we have a saying, 'Joie de vivre,' which actually doesn't exist in the English language. It means looking at your life as a celebration. It means to be happy to be alive.",pleasure
"Even when your signature is popular, you have to pretend that your life is a financial pleasure.",pleasure
"There is no pleasure in fighting, but some of my fights have been a pleasure to win.",pleasure
"I am sure that no man can derive more pleasure from money or power than I do from seeing a pair of basketball goals in a remote location.",pleasure
"One of the things that gave me the most pleasure was a letter from Sebastian Vettel, which he had written by hand, full of beautiful words and kindness. I didn't expect it; normally, drivers don't do these things: they drive and that's it. But he is a beautiful person.",pleasure
"The joy in sorrow is sweeter than the joy of joy itself.",pleasure
"Art is not an investment. Art is something you buy because you are financially solvent enough to give yourself a pleasure of living with great works rather than having to just see them in museums. People who are buying art at the top of the market as an investment are foolish.",pleasure
"Once writing has become your major vice and greatest pleasure, only death can stop it.",pleasure
"Beware of finding too much pleasure in being popular, or even beloved.",pleasure
"It's such a pleasure to slowly win the trust of a customer by doing the right thing over time.",pleasure
"There is pleasure in scratching an itch, but there is more pleasure in not having an itch. So, although there is pleasure in the desires of the world, there is more pleasure in being without desires.",pleasure
"Now, hatred is the longest pleasure; men love in haste, but they detest at leisure.",pleasure
"It is often in the most insignificant and humble performances that the most intense pleasure is to be found.",pleasure
"I want to thank all the fans and media who made playing in the NFL such a wonderful experience. I have had the pleasure of meeting many of them.",pleasure
"Pleasure without God, without the sacred boundaries, leaves you empty. It is the Biblical truth that is not only a spiritual truth, but it is an experiential truth. The loneliest people in the world are the richest and the most famous who found no boundaries within their life. It is a fact that I have seen again and again.",pleasure
"Everything that is new or uncommon raises a pleasure in the imagination, because it fills the soul with an agreeable surprise, gratifies its curiosity, and gives it an idea of which it was not before possessed.",pleasure
"He that has most time has none to lose.",pleasure
"We are in the business of selling pleasure. We don't sell handbags or haute couture. We sell dreams.",pleasure
"There is a way of being rebellious in a negative way. But I always like the other rebellion, that of making everything positive and trying to enjoy yourself at every moment.",pleasure
"Our life is like a pleasure trip in a boat which in reality we are taking upon a rescue mission for God.",pleasure
"In my family, modesty was a great virtue. No show of self-satisfaction or self-congratulation was ever tolerated. A pat on the back was an absolute no-no, and pleasure or pride would be punishable by death.",pleasure
"I just don't want anybody to step on my pure pleasure of smoking.",pleasure
"There are a lot of people who have a lot of money, and I'm surprised they don't understand what a great pleasure it is to give.",pleasure
"It is a pleasure to be reminded of the value of ordinary life.",pleasure
"I have had the pleasure to know a football icon, David Beckham. He is a great person, but I didn't know he's such a shy person. Sometimes he blushes when you talk to him. It's strange he's so famous all over the world, but he's so shy in private.",pleasure
"The greatest pleasure I know is to do a good action by stealth, and to have it found out by accident.",pleasure
"You need great passion, because everything you do with great pleasure, you do well.",pleasure
"A beginner must look on himself as one who is starting to build a garden for the Lord's pleasure, on a very barren, weed-infested soil. His Majesty roots up the weeds and will put in good plants. Let us reckon that this is already done when the soul decides to practice prayer and has begun to do so.",pleasure
"If pleasure was not followed by pain, who would forbear it?",pleasure
"People love comfort; it's a natural thing. But as for sitting on one's butt for the sake of it, for the sake of just making money, and having more trouble and anxiety than you would have pleasure in the money you get, why to me, I'd sooner sit on my hands.",pleasure
"Novelty is the great parent of pleasure.",pleasure
"I was determined to blow the horn of every pleasure I could find.",pleasure
"I refuse to spend my life worrying about what I eat. There is no pleasure worth giving up for the sake of a few more years in the geriatric ward.",pleasure
"If it is a terrifying thought that you have to tell a friend that he is a fool, then you can do it with a clear conscience. But if you have the slightest pleasure in it, then it is the time to hold your tongue.",pleasure
"Work is the meat of life, pleasure the dessert.",pleasure
"Art is contemplation. It is the pleasure of the mind which searches into nature and which there divines the spirit of which nature herself is animated.",pleasure
"Finding pleasure in revision is something I'd highly recommend to people. It's not something I did as a young writer; it's something I've learned over time.",pleasure
"I'm not saying that a very good board meeting at the MLA (Museums, Libraries and Archives Council) makes me want to go and write a poem, but there is a pleasure in doing that kind of thing well.",pleasure
"To deceive a deceiver is a double pleasure.",pleasure
"The man whose only pleasure in life is making money, weighs less in the scale of morals than a worm.",pleasure
"Let me see the other pleasures, of which there is a dinner every day, and that lasts for an hour.",pleasure
"The test of what is real is that it is hard and rough. Find out what is, and pleasure in it, not what is pleasant. A pleasure is not a luxury, but a necessity.",pleasure
"A woman's taste is simple. They get pleasure from the conversation of a man in love.",pleasure
"Part of the pleasure of observing an asymmetrical arrangement is in the overcoming of a resistance, which the spectator consciously or unconsciously makes in his own mind.",pleasure
"My guiltiest pleasure is Harry Stephen Keeler. He may have been the greatest bad writer America has ever produced. Or perhaps the worst great writer. I do not know. There is a certain point where badness becomes sublime. I love him.",pleasure
"My guilty pleasure is eating really bad food. I can't help it, but you're on the road late at night and the only thing open is a fast-food restaurant, and you're like, 'Okay. It's not my fault. It's time to eat.'",pleasure
"My luxury is my garden - it's the first thing I look at every morning. It gives me so much pleasure.",pleasure
"The ultimate pleasure of architecture lies in the most forbidden parts of the architectural act, where limits are perverted and prohibitions are violated.",pleasure
"The Puritan hated bear-baiting, not because it gave pain to the bear, but because it gave pleasure to the spectators.",pleasure
"Is there pleasure in anger? Aye, if the fire of my anger can quiet the ashes of my friends.",pleasure
"It is not the office of a bishop that weighs me down, but the insecurity, the need to be accepted by everyone, the pleasure syndrome. That's what gets me down.",pleasure
"The first draft is for health, the second for pleasure, the third for shame, and the fourth for madness.",pleasure
"One might ask, 'How can justice be a greater virtue than the others?' Other virtues satisfy the one who has them. Justice does not bring pleasure to the one who has it, but it pleases others.",pleasure
"The hours you pass in accumulating wealth, or in thoughtless pleasure, will leave nothing solid behind; but from the time you spend in reading and learning useful things, you will in the future years reap a golden harvest.",pleasure
"Even if you can't afford to travel the world, you can take your children to the museum, zoo, or local park. And don't be afraid to take them to grown-up places. Eating out in a restaurant teaches kids how to be quiet and polite and gives them the pleasure of knowing you trust them to behave.",pleasure
"My guilty pleasure is shopping.",pleasure
"Talent can only take you so far, and it is your ability to feel the music and explore the movement that will bring you the greatest pleasure in dance.",pleasure
"The vocabulary of pleasure depends on the imagery of pain.",pleasure
"What is written without effort is in general read without pleasure.",pleasure
"We are of course a marvel of nature. The result of a billion years of evolution. The most complex and intelligent life form on earth. We are also a species that has learned to manipulate our environment to our advantage. We have built cities, invented technologies, and created art. We have also developed a sense of morality, a sense of justice, and a sense of humor. We are a species that is capable of great love and great compassion. We are also a species that is capable of great cruelty and great violence. We are a species of contradictions. We are a species of paradoxes. We are a species of extremes. We are a species of both good and evil. We are a species that is capable of both great beauty and great ugliness. We are a species that is capable of both great love and great hatred. We are a species that is capable of both great compassion and great cruelty. We are a '",pleasure
"It seemed predictable, some of the things that were signed off on. I was just saying what I thought, and I am sure there was a mixture of pleasure and horror in the control room.",pleasure
"What a delightful thing is the friendship of women--so secret and so intimate in comparison to that of men. Why not write of it truthfully?",pleasure
"The pleasure of giving is a real treat, especially when you are throwing away something you don't want.",pleasure
"There is no frigate like a book to take us lands away, nor any coursers like a page of prancing poetry. This traverse may the poorest take without oppress of toll; how frugal is the chariot that bears a human soul!",pleasure
"I've had the pleasure of knowing Mitt Romney for several years. There's a lot to admire about him. He's a fixer. He's a results-oriented person. He's taken bankrupt companies and made them successful.",pleasure
"When I speak, everyone listens, which gives me pleasure - even Zlatan, who has a strong personality. When I speak, he listens to me and I explain why he has to do this or that.",pleasure
"Beauty, pleasure, freedom and plenty of sleep: these are the hallmarks of a successful idler. Travel is not about hard work.",pleasure
"All true happiness, pure joy, sweet bounties, and unclouded pleasure are contained in the knowledge and love of God.",pleasure
"I used to play the guitar a few years ago. It gave me a lot of pleasure when I was a teenager when I was going through a tough time.",pleasure
"Actions are right in proportion as they tend to promote happiness; wrong as they tend to produce the reverse of happiness. By happiness is intended pleasure and the absence of pain.",pleasure
"When I was young, there were players who gave me pleasure, now I have taken that role.",pleasure
"The only thing I am obsessed with is sleep, and in fact it is not an obsession, but a pleasure.",pleasure
"I appreciate 'The Surreal Life.' My experience on that show and with those people was very positive. I found a love for religion again inside me and got the support of a new family of friends. I wouldn't have had the pleasure of meeting those people if we weren't all put in that fishbowl.",pleasure
"He can only be successful in his business who is in love with his work, and who finds pleasure in the pursuit of his art.",pleasure
"I was never able to give up the light, the pleasure of being, and the freedom in which I grew up.",pleasure
"I realize that I feel a certain pleasure when I am told 'don't listen to the haters; they're losers in their mom's basement.' I imagine these 'losers,' and feel better about myself. Their insults sting less if I label them 'pathetic.' To protect my value, I devalue them. I notice my own ease with which I can make fun of others.",pleasure
"It is difficult to be a cynic. The view of a cynic is a pathetic one. I get pleasure from so many things in life. It's difficult to be miserable for a long time as long as I'm reasonably healthy.",pleasure
"Let's take a recent example of a great change in American life. We have mentioned its growing passion for pleasure, for happiness, for dancing, for sport... the joys of the countryside, laughter, and all forms of joy.",pleasure
"The odds of hitting your target go up dramatically when you aim at it.",pleasure
"A little girl who finds a puzzle frustrating might ask her busy mother (or teacher) for help. If her mother responds to the request with obvious pleasure, the child gets one message; if the mother responds with a curt 'Don't bother me - I have important work to do,' the child gets another message.",pleasure
"Variety's the very spice of life, That gives it all its flavour.",pleasure
"False facts are highly injurious to the progress of science, for they often endure long; but false views, if supported by some evidence, do little harm, for every one takes a salutary pleasure in proving their falseness.",pleasure
"Our lot is in the hands of the Almighty God, to whom I can with pleasure confide my own; he can save us, or destroy us; his councils are fixed and cannot be disappointed, and all his designs will be accomplished.",pleasure
"The function of the dream and of the neurotic dream-state is to avoid unpleasure, but the dream-state also helps to provide a positive gain of pleasure.",pleasure
"I love to write things down. I love to write. But I write for myself and my own pleasure.",pleasure
"We laugh at the ignorance of the savage who cuts down the tree in order to reach its fruit; but the same error is committed by every one who is over eager and impatient in the pursuit of pleasure.",pleasure
"Liberty is to the collective body, what health is to every individual body. Without health no pleasure can be tasted by man; without liberty, no happiness can be enjoyed by society.",pleasure
"I feel the greatest pleasure when I am piercing a stone to create abstract forms and spaces; a very different feeling from doing it for a realistic purpose.",pleasure
"Unlike a 'reward,' which must be justified or earned, a treat is a small pleasure or indulgence that we give to ourselves just because we want it. Treats give us greater vitality, which boosts self-control and helps us maintain healthy habits.",pleasure
"Writing a novel is like making love, but also like having a tooth pulled. Pleasure and pain. Sometimes it's like having a tooth pulled while making love.",pleasure
"Guilty pleasure - I love Falling in Reverse. Ronnie Radke is so awesome.",pleasure
"In my years, I have had the pleasure of assembling and training what I believe to be the finest team in the world. People who can be silent witnesses to any contingency, including my own. People who believe that nothing is impossible.",pleasure
"An old book should be discarded with no more regret than an old friend who has ceased to give pleasure.",pleasure
"Because pleasure, joy, peace, and a happy life live in method and temperance.",pleasure
"To be able to expand my range to all genres and characters is something I'd be very happy to do. I enjoy it a great deal. I consider myself a character actor, even though some people see me as a leading man. As an actor, I love to switch between different characters, and the more I can expand my range, the better.",pleasure
"The speed provides a pleasure that is truly modern.",pleasure
"Tragedy has no need of bloodshed and death; it is enough that all this is filled with that majestic sadness that is the pleasure of tragedy.",pleasure
"Thinking is the labor of the intellect, reverie is its pleasure.",pleasure
"It's always a pleasure when you get to work with people that you really like.",pleasure
"I always joke that my children's favorite holiday is Father's Day. They love the way I celebrate the occasion by writing each of them a thank-you letter and a generous check. It's my way of letting them know how much I appreciate the great pleasure and privilege of being their father.",pleasure
"This self-love is the instrument of our preservation; it resembles the provision for the perpetuity of mankind: it is necessary, it is dear to us, it gives us pleasure, and we must conceal it.",pleasure
"In the vocabulary of the political class, the word 'sacrifice' means that the citizens are supposed to mail more of their income to Washington so that the political class will not have to sacrifice the pleasure of spending it.",pleasure
"A journalist thrives on the misfortunes of the world. He is therefore often possessed of an indecent pleasure over events that make other men miserable.",pleasure
"I don't miss the act of conducting itself, of waving my arms in the air and being in control. I miss the sensual pleasure of being in contact with music.",pleasure
"Without communication, no pleasure has any taste for me.",pleasure
"I'm just not a schmoozer... I'm not a guy that's going to go out and be seen in social circles.",pleasure
"One of the pleasures of editing 'Vogue,' one of my jobs, is to be able to report on the people who are defining the culture at any given moment, who are moving things forward, who are influencing the way we look and influencing the way we see.",pleasure
"There are some who are so impatient of inferiority that their gratitude is a species of revenge, and they return benefits, not because returning them is a pleasure, but because being under an obligation is a pain.",pleasure
"In general, the act of watching any film is that you know more than the characters, even if it's the classic Hitchcock shot of two people talking with a bomb under the table. Part of the pleasure of that is in seeing where people are wrong, and how they get things wrong, and the irony of the situations.",pleasure
"Most things in life are moments of pleasure and a lifetime of embarrassment; photography is a moment of embarrassment and a lifetime of pleasure.",pleasure
"For better or for worse, in 'The Last Barbarians,' I've dared to completely remove the dissonant note of fashion and, in a humble way, I've tried to rediscover the noble and sweet pleasure of elegance.",pleasure
"May we be saved from the evil thoughts and deeds of the enemies of world peace who take pleasure in creating havoc and perpetrating all forms of carnage.",pleasure
"To allow a president to invade a neighboring nation whenever he shall deem it necessary to repel an invasion, and you allow him to do so whenever he may choose to say he deems it necessary for such purpose - and you allow him to make war at pleasure.",pleasure
"Tears are the natural penalty of pleasure. It is a law that we should pay for all that we enjoy.",pleasure
"I have always been a busy person, doing my own housework, helping the local men when help was scarce, but I love to work. Writing is a pleasure. And, oh, how I love to play!",pleasure
"The husband - partly out of a原始本能, and certainly out of an old tradition - regards himself as the active partner in matters of love and his own pleasure legitimately as the main motive for activity.",pleasure
"The truth is that we can learn to condition our minds, bodies, and emotions to link pain or pleasure to whatever we choose. By changing what we link pain and pleasure to, we will instantly change our behaviors.",pleasure
"I don't know that there is a pleasure in shaming people. And in any case, things like shame should be reserved for matters of life and death, no matter your station in life. I don't get any pleasure out of putting anybody down.",pleasure
"We tend to go through life trying to avoid all that is hurtful or unpleasant, noticing objects, people, or situations that we think will cause us pain or pleasure, avoiding one and pursuing the other.",pleasure
"There's only one reason for my whole life, and that's art. Nothing else matters; nothing else gives me pleasure; nothing else satisfies me.",pleasure
"My first dream was to travel. I was attracted to different places, different colors, different food. It was a discovery of the world, a discovery of people. When I was 18, I went to Europe with my accordion and discovered the pleasure of entertaining people.",pleasure
"Emotions are constantly affecting our thinking processes and decisions, but below our level of awareness. The most common of these are the desire for pleasure and the avoidance of pain.",pleasure
"A rogue is a roundabout fool.",pleasure
"I cultivate my hysteria with pleasure and terror.",pleasure
"I don't drive for pleasure. It's purely a case of getting from A to B.",pleasure
"When we dive to the bottom of pleasure, we bring up more gravel than pearls.",pleasure
"I'm a foodie. I love to eat. And when I have something I like, I tend to have too much of it. It's a guilty pleasure.",pleasure
"My former bullies pay extra to come backstage and meet me after shows, and I pretend not to know them in front of their friends. Revenge is a pleasure of the most divine order.",pleasure
"I will say this: Mick Mars is one of the greatest songwriters I have ever met in my life and had the pleasure of working with.",pleasure
"I admit that reading proofs is a pleasure. It stimulates and inspires me.",pleasure
"Enter the Void is 80% a traditional narrative movie. I think it's more of a traditional narrative movie than 'Jacob's Ladder' or 'Videodrome.' It's not an experimental movie. The other 20% is the part that gives you the language of dreams and trances.",pleasure
"We consider seriousness to be more valuable. But there is no doubt that humans have spent more time in pleasure and joy over humor than in pondering great philosophical ideas.",pleasure
"The Italians and Spanish, the Chinese and Vietnamese see food as part of a larger, more important network of pleasures than the one that revolves around the car and the TV.",pleasure
"A surprise is a stupid thing. The pleasure is not enhanced, and the inconvenience is often considerable.",pleasure
"The Rolling Stones don't really need to do it for the money, so they must be getting some kind of pleasure out of it. They're not like a group that's disbanded and gotten back together. They've been around the whole time.",pleasure
"Prohibiting a substance that gives people pleasure is not going to work. Addiction is a health problem, not a moral one, and there are many proven strategies to reduce its burden.",pleasure
"Even when poetry has a meaning, as it usually has, it may be inadvisable to draw it out... Perfect understanding will sometimes almost extinguish pleasure.",pleasure
"Of course, it is wrong to be cruel to animals, and the destruction of a whole species can be a great evil. The capacity for feelings of pleasure and pain and for the form of life of which animals are capable clearly impose on us a duty to be compassionate and humane in our treatment of them.",pleasure
"The bourgeois prefers comfort to pleasure, convenience to liberty, and a pleasant temperature to the deathly inner consuming fire.",pleasure
"Eat with the fullest pleasure.",pleasure
"I learned nothing at school and didn't read for pleasure until I was 19.",pleasure
"Mysterious love, uncertain treasure, hast thou more of pain or pleasure! Endless torments dwell about thee: yet who would live without thee!",pleasure
"The pure pleasure of reading is something that should be cultivated.",pleasure
"The wise man's goal is not to attain pleasure, but to avoid pain.",pleasure
"Please note, I am a very unruly fat woman. She joyfully admits to having attained her present size entirely through lack of self-discipline and a love of pleasure, and despises those who pretend that this is not usually the case (except for those with a proven medical condition).",pleasure
"All the reading of a book is doubled when one lives with another who shares the same book.",pleasure
"Marriage is a wonderful institution, but who would want to live in an institution?",pleasure
"I am glad to have put filmmaking aside. I never really enjoyed it. I don't like the whole movie world - a fictitious, unreal world with values completely different from the ones I'm used to.",pleasure
"It is easier to be a Stoic in theory than in practice.",pleasure
"Remember, you are not writing for your own pleasure, but for the pleasure of your audience.",pleasure
"I had the pleasure of knowing Ronald Reagan before he became governor of California. He was a truly great man and a true American.",pleasure
"If you pursue good with labor, the labor passes away but the good remains; if you pursue evil with pleasure, the pleasure passes away and the evil remains.",pleasure
"Never bite at the bait of pleasure till you know there is no hook beneath it.",pleasure
"The great pleasure in life is doing what people say you cannot do.",pleasure
"In junior high, I learned that I could excel in school. I remember the pleasure I felt in being able to choose my courses and in learning and doing well. My persistence and love of reading somehow enabled me to get by in spite of my many deficiencies in reading, and I read a lot for pleasure.",pleasure
"Just as a mother is pleased to have her little child on her lap, and to feed him and caress him, so our loving God expresses His pleasure to his beloved soul who gives himself completely to Him and places all his hope in His goodness.",pleasure
"Remorse, the fatal egg by pleasure laid.",pleasure
"Is 'The Wind in the Willows' a children's book? Is 'Alice in Wonderland?' Is 'Treasure Island?' These are masterpieces of literature we read with pleasure as children, but with how much more pleasure when we are grown-up.",pleasure
"For me, to be an intellectual doesn't mean to know about intellectual issues; it means to get pleasure from them.",pleasure
"I will no longer be duped by this cunning devil and scoundrel, whose greatest pleasure is to take advantage of everyone.",pleasure
"It gives me great pleasure to see the other team feel helpless.",pleasure
"The philosophy of the common man is an old wife that he does not bring pleasure to, but that he cannot do without, and that he detests any libel against her character.",pleasure
"The enemy of the fanatic is pleasure, so it becomes of the utmost importance to keep doing delightful things. Stubbornly, outrageously, dance. That is the way to defeat terrorism.",pleasure
"In love, as in gluttony, pleasure is a matter of the utmost precision.",pleasure
"If a website is done with a sense of fun and wit, it can be a great way to communicate with fans.",pleasure
"The pleasure of life is so great that in the process of losing myself I find myself; forgetting my existence, I become aware of myself.",pleasure
"Poetry is the art of uniting pleasure with truth.",pleasure
"To me, history ought to be a source of pleasure. It isn't just part of our civic responsibility. To me, it's an enlargement of the experience of being alive, just as literature or art or music is.",pleasure
"The people you've seen have given you so much. And in some ways, I feel like they've helped me psychologically because you see these people on screen that are going through pain and are outsiders, and you connect with them in a way, and it can help you get through life. It's a real honor and a pleasure to meet these people.",pleasure
"Although all good arts are for the purpose of turning the human mind away from vices and directing it to better things, that function can be more fully performed by this art which also provides extraordinary intellectual pleasure.",pleasure
"Well, any teacher or coach gets the greatest pleasure in their profession or process of seeing their student successful, so I would say that I definitely enjoy that part of the game.",pleasure
"No man can be benefited from what he does not learn to read with pleasure.",pleasure
"The second greatest pleasure in life is in preventing others from enjoying themselves, or, more generally, in acquiring power.",pleasure
"If a man desires another man for some kind of self-satisfaction, usually in the form of sensual pleasure, that wrong desire is manifested as lust rather than love.",pleasure
"I find it very hard to talk about my relationship in one paragraph. I feel like it trivializes it for other people's pleasure. It's an adventure.",pleasure
"I believe that 'heaven' and 'hell' are metaphorical terms for your life. At any moment, you have the ability to make your life a complete pleasure or a complete hell.",pleasure
"Part of the pleasure we take in eating is the knowledge that we are doing something good for ourselves.",pleasure
"I believe that there is no more delightful life than a life devoted to pleasure.",pleasure
"Pleasure is very seldom found where it is sought. Our brightest blazes are commonly kindled by unexpected sparks.",pleasure
"The immodesty of a sinner displeases God, as much as the modesty of a penitent gives Him pleasure.",pleasure
"To buy is a profound pleasure.",pleasure
"Even if I knew a person was guilty, I would not get any pleasure from prosecuting a person. Do you think I could sleep at night or look at myself in the morning if I hounded an innocent man?",pleasure
"I know my corn plants intimately, and I find it a great pleasure to know them.",pleasure
"Whenever I'm stuck in a project, it's always comforting to go back to the books that moved me as a child. It's a great way to get out of my own head. It brings me back to one of the most important reasons I write: to bring some pleasure to a reader, to make them think or feel.",pleasure
"I always catch and release, I don't even eat trout. I think they're so majestic. I won't even eat trout in a restaurant. They're beautiful and they're fun to catch and it's a pleasure to take their picture, give them a kiss, sign a laminated autograph picture of me to them, and put it in their mouth.",pleasure
"Of two pleasures, if there be one to which all or almost all who have experience of both give a decided preference, irrespective of any feeling of moral obligation to prefer it, that is the more desirable pleasure.",pleasure
"Money has always been a pleasure to me.",pleasure
"Industrial society... recognizes nothing except the power it has won... No other kind of hope, satisfaction, or pleasure can any longer be envisaged in a capitalist culture.",pleasure
"Money has to be a byproduct of success. But we've also implicitly known it doesn't deliver on its promise. There's nothing more pleasurable than getting your first paycheck, or getting a raise. But the pleasure wears off.",pleasure
"My local radio station, WHOC, Philadelphia, Mississippi - '1490 on your radio dial, a thousand watts of pure pleasure' - it was a beautiful station. I loved everything I heard. But what really moved my heart was country music.",pleasure
"One does not become better, but different and older, and that is always a pleasure.",pleasure
"The speculative and practical objects of philosophy, such as naturalism, science, and pleasure, are at one on this point: it is always a question of condemning illusion, the false infinite, the infinity of religion and of all theological-erotic-dream-mythologies it expresses.",pleasure
"I don't gamble, because winning a hundred dollars doesn't give me much pleasure. But losing a hundred dollars makes me very angry.",pleasure
"It is true that a man who has a large family of children, while he is alive, is subject to greater griefs. But he is also a sharer in wider pleasures.",pleasure
"It's a pleasure working with Sir David Attenborough and Hans Zimmer.",pleasure
"The goal towards which the pleasure principle impels us - of becoming happy - is not attainable: yet we may not - nay, cannot - give up the efforts which are to bring us nearer to it by some means or other.",pleasure
"For me, I like food. It is the greatest pleasure, but it can also ruin you. It's one of those things where if you're not mindful about it, it can be unhealthy. But if there's mindfulness; it's actually a great tool for emotional expression.",pleasure
"Books can be a source of solace, but I think they are primarily a source of personal and aesthetic pleasure.",pleasure
"It is an incomparable pleasure to be alone with a book under a light, with the intimate company of people from other times and other places.",pleasure
"In the work that precedes what the world calls success, I find my greatest pleasure, and so my reward.",pleasure
"There is no more lively sensation than that of pain. Its impression is certain, unerring, it never deceives like that of pleasure which women feign always, but experience almost never.",pleasure
"The true traveler finds boredom rather agreeable than painful. It is the symbol of his liberty - his excessive freedom. He accepts his boredom, when it comes, not merely philosophically, but almost with pleasure.",pleasure
"Music can be a sensual pleasure, like eating food or making love. But its highest vibration for me is that it makes us understand what's real in our nature that we so rarely get to understand. It's a state of oneness.",pleasure
"My guilty pleasure is that I like to watch a lot of HGTV. I really like watching design shows about houses, like extreme homes. Like buying a bridge and turning it into a house or something. I'm really into home design or something like that... architecture.",pleasure
"I think there are different ways of being rigorous, and I am asking people to be as rigorous in their pleasure as in their criticism.",pleasure
"It's easy to defend the right of people to do things that are culturally normative for the majority. That includes behaviors that bring personal pleasure but may be harmful, like smoking or drinking. It's more difficult to defend the activities of minorities, especially those that are salient and may in some cases be visibly unfit.",pleasure
"The problem with acting is that you don't want people to know how enjoyable it is, or else everybody would want to be an actor. But it is. It's a great pleasure to go and exchange your identity.",pleasure
"Reading a book should be a pleasure, not a chore.",pleasure
"Come, come, leave business to idlers, and wisdom to fools: they have need of them: wit is my talent, and pleasure my occupation, and let father Time shake his glass.",pleasure
"I still sing but completely for my own pleasure. I play a nightclub singer in 'Sparkle,' but I'd like to pursue it more. I sang at a friend's 60th at Claridge's t'other month; I did 'Baby It's Cold Outside' with the actor Hilton McRae, and 'Somewhere Over the Rainbow.'",pleasure
"Pleasure is not the same as happiness; it is a part of happiness.",pleasure
